numerical_review,comments,sentiment,review_length,label
4,The perfect stay for visiting Barcelona!,1.0,40,0
5,"Great stay! We had such an amazing time in Barcelona ️ the apartment was super spacious, clean, and comfortable. We would absolutely stay here again if we come back to Barcelona again!",0.3625,190,0
3,"Very clean and beautiful apartment, as seen in the photos. The host has been very attentive and detailed.",0.5616666666666666,111,0
5,Very pretty and very clean apartment next to the metro. Great welcome and great stay! We recommend it !!,0.5669444444444445,104,0
3,"It was all perfect, the furniture has an oriental taste that I liked very much and is positioned in HNA very quiet but well accessible to the means, with my amazement we also found the hairdryer.",0.44700000000000006,195,0
5,"Super place to stay! It is close to the vivid city center. Many buses stop by. Close to metro and train station :D Fully equipped kitchen, ready to be used Many supermarkets are close by. Fantastic balcony to enjoy your breakfast coffee Well done!",0.25972222222222224,270,0
2,"The apartment is as seen in the photos, it has everything necessary to spend a great stay in Barcelona. We use the sofa bed and it's really comfortable and big. Especially highlighting the location of the floor, next to the Sants station which is very comfortable if you arrive by plane and then to go anywhere you have all the combinations.",0.24571428571428575,341,1
2,"The location is good, but it has no parking. The apartment looks different in the photos, but the price-quality ratio is fine.",0.37222222222222223,126,1
4,"Albert was super attentive to us and whenever he sent a message he answered at the same time. We had difficulty sleeping one day because a group of people who rented the apartment that was under ours made a lot of noise at night. But when I sent a message to Albert he resolved on time. The internet is not very good, there is no sign in the rooms. The circuit breaker fell about three times and we left without light. But the location is excellent, the beds are very comfortable.",0.2980128205128205,480,0
5,"The apartment is in an excellent location and in good condition throughout, clean and tidy. Albert was excellent for check in/check out and informative. The only mild criticism is it is smaller than it appears in photos. Think it would be snug at full occupancy.",0.4833333333333333,262,0
2,"The location was good and the other part was clean, but the inside of the washing machine was dirty, so I was washed and washing all, and I was broken. I couldn't get it. I didn't have a kitchen detergent.",-0.011666666666666669,205,1
5,"The apartment was perfect for our short stay in Barcelona- clean, well stocked with things we needed (loved the tiny sachet of washing up liquid and sponge!) and a great location. Access is via a beautiful old lift which we enjoyed using. Helpful communication.",0.47962962962962963,261,0
5,"The flat was clean and spacious, good for 4 people. The area where it is located is convenient to reach points of interest by public transport or walking ~30min.",0.26041666666666663,161,0
5,Katherine made me feel at home straight away. She was very welcoming and helped me whenever I needed something. The bedroom was fine and the flat clean. I felt very comfortable and would go back any time.,0.23976190476190476,204,0
5,"I had a great stay in this cozy apartment, everything was just as advertised. The host was very responsive and attentive to any questions I had. The place was spotless and tidy. You cannot beat the price. I would highly recommend this place to friends and family.",0.3266666666666667,264,0
5,"Our stay at Alex's was great! Spacious room, private and cozy. Its close to the metro so you can go anywhere from there. Barcelona is an amazing city, so if you ever find yourself heading that way, this is definitely where you want to stay.",0.28,240,0
5,"Very good location. Clean, no-nonsense place. Space is not what I may expect and, of course, no chance of having any small gathering or party. The noise of any kind is not, rightly, permitted.",0.2967619047619047,192,0
2,"I felt like at my house, Rosa is a special guest",0.35714285714285715,48,1
2,Very kind host,0.78,14,1
5,"This is a beautiful, centrally located apartment. It’s quite spacious and surrounded by great restaurants and markets. Most of the places we wanted to visit were a walk or a quick cab ride away. I would definitely stay here again when I visit Barcelona.",0.4138888888888889,253,0
