listing_id,id,date,reviewer_id,comments,numerical_review
11160411,762159488447239879,2022-11-17,71392629,"Great stay! We had such an amazing time in Barcelona ☺️ the apartment was super spacious, clean, and comfortable. <br/>We would absolutely stay here again if we come back to Barcelona again!",5
11160411,841216977243643250,2023-03-06,280620018,"Apartamento muy limpio y bonito, tal y como se ve en las fotos. <br/>El anfitrión ha sido muy atento y detallista.",3
11737208,332835561,2018-10-06,30824649,Appartement tres joli et tres propre a côté du metro. Super accueil et super sejour! Nous le recommandons !!,5
11737208,553864616,2019-10-25,238563203,"È stato tutto perfetto, l'arredamento ha un gusto orientale che mi è piaciuto molto ed è posizionato in hna zona tranquillissima ma ben accessibile ai mezzi, con mio stupore abbiamo trovato anche l'asciugacapelli.",3
11737208,559497777,2019-11-04,276525328,"Super place to stay!<br/>It is close to the vivid city center.  Many buses stop by. Close to metro and train station :D<br/>Fully equipped kitchen, ready to be used<br/>Many supermarkets are close by.<br/>Fantastic balcony to enjoy your breakfast coffee <br/> Well done!",5
11737208,606387944,2020-02-16,27426188,"El apartamento es tal como se ve en las fotos, tiene todo lo necesario para pasar una estancia estupenda en Barcelona. Nosotros usamos el sofá cama y es realmente cómodo y grande. Sobretodo destacaría la ubicación del piso, al lado de la estación de Sants lo que es muy cómodo si llegas en avión y luego para ir a cualquier lugar tienes todas las combinaciones.",2
11857408,433066545490151953,2021-08-20,345949209,"Es buena la ubicación, pero no tiene estacionamiento. El apartamento se ve distinto en las fotos, pero la relación precio-calidad está bien.",2
11862028,368587727,2019-01-07,200575903,"Albert foi super atencioso com a gente e sempre que mandava mensagem ele respondia na mesma hora. Tivemos dificuldade para dormir um dia pois um grupo de pessoas que alugaram o apartamento que ficava embaixo do nosso faziam muito barulho a noite. Porém quando mandei mensagem para o Albert ele resolveu na hora. A internet não é muito boa, não tem sinal nos quartos. O disjuntor caiu umas três vezes e ficamos sem luz. Mas a localização é excelente, as camas são muito confortáveis.",4
11862028,907096540298722497,2023-06-05,319043790,"The apartment is in an excellent location and in good condition throughout, clean and tidy. Albert was excellent for check in/check out and informative. The only mild criticism is it is smaller than it appears in photos. Think it would be snug at full occupancy.",5
11862028,1157894568012909823,2024-05-16,78574532,위치는 좋고 다른부분은 깨끗했지만 세탁기 내부가 더러워서 옷넣어서 세탁했다가 전부 다 망가져서 버렸음 보상 받을 수도 없고 주방세제가 없어 요청했지만 답없었음 에어비앤비 대화로 전혀 소통 불가<br/>전화로 해야하는데 전화잘안받고 소통안되며 말 못알아들으면 끊어버림…,2
13120331,963561714868208054,2023-08-22,651124,"The apartment was perfect for our short stay in Barcelona- clean, well stocked with things we needed (loved the tiny sachet of washing up liquid and sponge!) and a great location. Access is via a beautiful old lift which we enjoyed using. Helpful communication.",5
13120331,1018694044212861758,2023-11-06,126612456,"The flat was clean and spacious, good for 4 people. The area where it is located is convenient to reach points of interest by public transport or walking ~30min.",5
11675830,116948129,2016-12-04,9770246,Katherine made me feel at home straight away. She was very welcoming and helped me whenever I needed something. The bedroom was fine and the flat clean. I felt very comfortable and would go back any time.,5
12199121,504784619,2019-08-08,204820448,"I had a great stay in this cozy apartment, everything was just as advertised. The host was very responsive and attentive to any questions I had. The place was spotless and tidy. You cannot beat the price. I would highly recommend this place  to friends and family.",5
13135383,216126330,2017-12-03,9356126,"Our stay at Alex's was great! Spacious room, private and cozy. Its close to the metro so you can go anywhere from there. Barcelona is an amazing city, so if you ever find yourself heading that way, this is definitely where you want to stay.",5
13135383,482910982,2019-07-07,177445847,"Very good location. Clean, no-nonsense place. Space is not what I may expect and, of course, no chance of having any small gathering or party. The noise of any kind is not, rightly, permitted.",5
13504430,106644657,2016-10-07,25890988,"Mi sono sentita come a casa mia, Rosa e' un ospite speciale",2
13504430,619613628,2020-03-18,318042671,Hote très aimable,2
13517526,286390655,2018-07-06,180788491,"This is a beautiful, centrally located apartment. It’s quite spacious and surrounded by great restaurants and markets. Most of the places we wanted to visit were a walk or a quick cab ride away. I would definitely stay here again when I visit Barcelona.",5
12261152,904212542685660559,2023-06-01,159510526,"Muy bien la estancia en el apartamento de Martha. Habitación y baño amplios y cómodos, limpios. La lavadora y secadora funcionan muy bien. El acondicionador de aire frío/calor nuevo. La ventana es interna pero entra mucha luz y ventilación. Mantas abrigadas.<br/>Tanto Martha como su hija y demás familia muy amables y predispuestos, disponibles para lo que se necesite. Muy interesante conversar con ellos! <br/>Lo recomiendo!!",2
13517526,1253565501338949531,2024-09-25,95406358,"The apartment was pretty much as described and very clean. It's location was great; right in the heart of Barcelona.<br/>However, the slats on the bottom bunk bed were broken (detached from the base) and the WiFi was not great. It didn't reach the 2 main bedrooms (I think this is mentioned in the description) and even where the signal was good, it was quite slow. I found my roaming 5G much faster.<br/>There is no AC in the bunk bed room but the weather wasn't warm enough for this to really be a problem.",2
13246027,84422934,2016-07-07,26605119,"We had a wonderful time in Barcelona and Matthieu's lovely apartment was the perfect retreat from the city. Adriana was very helpful and flexible with our arrival. The apartment is full old world charm, comfortable and cozy! It was a great central location for us to walk around to the beach, the zoo, etc! ",5
13246027,196875066,2017-09-24,6795925,We had a very nice stay at Matthieus place. The communication was easy and instant through out the hole stay. The location is very central and convenient. Walking distance to most attractions. A small note is that there is no elevator as it is an old house.,4
13246027,470781495513044525,2021-10-11,47427891,"This was a perfect place to stay right in the heart of Barcelona. Walking distance to bars and restaurants, the water front, La Rambla, and close to the metro to get anywhere else.",5
13246027,724501961588744881,2022-09-26,418433976,"My family and I had an amazing weekend in Barcelona and Matthieu's apartment was a brilliant place to stay. Location wise you could not get any better. Its very close to the beach, las Ramblas, plus a number of courtyards where you can eat and soak up the atmosphere. The apartment was large, a fully functional kitchen where we cooked breakfast each day and also quiet despite being in a very busy city. I would recommend this apartment to anyone.",5
13666612,503055565,2019-08-05,100201648,"The highlight of this apartment is the location, it's walking distance from some of the most famous sites. The location is also excellent for shopping and restaurant selection.  Check-in was a breeze offering brownies and coffee they also helped bring the luggage to the room while we filled in required paperwork. The supermarket is also located within a few blocks making it easy to save money by cooking a few meals in the apartment. I would highly recommend this apartment to anyone traveling to Barcelona.",5
